barcode_48 0.8990825688073395 0.8492260990804963 0.873443456162643 0.7753214527408075
barcode_49 0.8585572842998586 0.958963282937365 0.9059868997174548 0.828131673636696
barcode_50 0.8097826086956522 0.954006968641115 0.8759982048953107 0.7793565888511061
barcode_51 0.8405797101449275 0.9257246376811594 0.8810999628390933 0.7874697770810638
barcode_52 1.0 0.9694028009976156 0.9844637171294338 0.9694028009976156
barcode_53 0.9951456310679612 0.9184656539958096 0.9552693276779547 0.9143689880902497
barcode_54 0.9642566039191854 0.9273356401384083 0.9454358018882422 0.896518015291137
barcode_55 1.0 0.8702663284717819 0.9306335843439875 0.8702663284717819
barcode_56 1.0 0.9715530777708997 0.9855713130172162 0.9715530777708997
barcode_57 0.9936628643852978 0.9104096116668613 0.9502161644271557 0.9051541205229584
barcode_58 0.9672489082969432 0.9400778210116731 0.9534698299093377 0.9110772504788253
barcode_59 0.9911111111111112 0.9016684934843503 0.9442765129774887 0.8944354507454031
barcode_60 0.8439955106621774 0.8891752577319587 0.8659965185230927 0.7636630157389228
barcode_61 0.9686746987951808 0.846847512750388 0.9036736142606432 0.8242742544695852
barcode_62 1.0 0.86268906758956 0.9262834926131127 0.86268906758956
barcode_63 0.7394926245002944 0.9669485011529593 0.8380614767479826 0.7212614608924643
barcode_64 0.9992831541218637 0.8981118112464223 0.9460001948747929 0.8975335576674186
barcode_65 0.8879310344827587 0.9341804348553643 0.910468776332313 0.8356518441641386
barcode_66 0.9420289855072463 0.9755434782608695 0.9584933560616952 0.920294999211232
barcode_67 0.0 0.0 0.0 0.0
barcode_68 1.0 0.9210339338727356 0.9588939764494052 0.9210339338727356
barcode_69 0.9555555555555556 0.8231587172170132 0.8844297225035815 0.7928050256846514
barcode_70 0.9891891891891892 0.8998447204968945 0.9424041197994308 0.8910814966683752
barcode_71 0.9271070615034168 0.9799154334038055 0.952780075128634 0.9098185132847504
barcode_72 0.939922822491731 0.9879912663755459 0.9633578021461439 0.9293059882576344
barcode_73 0.9934497816593887 0.9442190669371197 0.968209017311446 0.9383770875653212
